id,lat,lng,tipo,comuna,fecha,descripcion
1658,-33.619637,-70.588309,Accidente,Macul,2024-09-18,Incidente #1658 en zona urbana
1659,-33.621151,-70.580744,Congestión,Santiago,2024-03-26,Incidente #1659 en zona urbana
1660,-33.476657,-70.491354,Accidente,Santiago,2024-10-19,Incidente #1660 en zona urbana
1661,-33.639399,-70.768585,Vehículo detenido,Santiago,2024-01-24,Incidente #1661 en zona urbana
1662,-33.387347,-70.667434,Tránsito detenido,Estación Central,2024-11-02,Incidente #1662 en zona urbana
1663,-33.480053,-70.869258,Tránsito detenido,Conchalí,2024-08-03,Incidente #1663 en zona urbana
1664,-33.683998,-70.837126,Manifestación,Peñalolén,2024-05-23,Incidente #1664 en zona urbana
1665,-33.444077,-70.550266,Lluvia intensa,Lo Prado,2024-08-07,Incidente #1665 en zona urbana
1666,-33.746475,-70.65933,Corte de tránsito,Santiago,2024-12-04,Incidente #1666 en zona urbana
1667,-33.352484,-70.407768,Semáforo apagado,La Pintana,2024-08-23,Incidente #1667 en zona urbana
1668,-33.462461,-70.542593,Congestión,San Miguel,2024-08-31,Incidente #1668 en zona urbana
1669,-33.384254,-70.742075,Incendio,San Joaquín,2024-02-29,Incidente #1669 en zona urbana
1670,-33.336511,-70.600577,Peatón atropellado,Renca,2024-05-24,Incidente #1670 en zona urbana
1671,-33.342992,-70.542814,Niebla,Huechuraba,2024-12-11,Incidente #1671 en zona urbana
1672,-33.624225,-70.567533,Incendio,La Florida,2024-08-20,Incidente #1672 en zona urbana
1673,-33.617943,-70.727116,Accidente,La Reina,2024-02-20,Incidente #1673 en zona urbana
1674,-33.712291,-70.826305,Accidente,Conchalí,2024-11-22,Incidente #1674 en zona urbana
1675,-33.730926,-70.69209,Policía,Providencia,2024-08-24,Incidente #1675 en zona urbana
1676,-33.44825,-70.811357,Choque múltiple,Las Condes,2024-09-09,Incidente #1676 en zona urbana
1677,-33.657243,-70.824667,Obras viales,Las Condes,2024-08-01,Incidente #1677 en zona urbana
1678,-33.511489,-70.800447,Vehículo detenido,Pedro Aguirre Cerda,2024-06-23,Incidente #1678 en zona urbana
1679,-33.495187,-70.839765,Policía,Estación Central,2024-11-07,Incidente #1679 en zona urbana
1680,-33.510743,-70.686003,Peligro,Pedro Aguirre Cerda,2024-04-12,Incidente #1680 en zona urbana
1681,-33.609454,-70.652414,Accidente,Puente Alto,2024-04-30,Incidente #1681 en zona urbana
1682,-33.529932,-70.570955,Tránsito detenido,Estación Central,2024-02-27,Incidente #1682 en zona urbana
1683,-33.627165,-70.592673,Desvío,Lo Prado,2024-09-20,Incidente #1683 en zona urbana
1684,-33.497253,-70.56038,Vehículo detenido,San Joaquín,2024-06-23,Incidente #1684 en zona urbana
1685,-33.747244,-70.68088,Congestión,Ñuñoa,2024-04-13,Incidente #1685 en zona urbana
1686,-33.455944,-70.446255,Manifestación,Maipú,2024-07-27,Incidente #1686 en zona urbana
1687,-33.611537,-70.609016,Congestión,La Florida,2024-09-11,Incidente #1687 en zona urbana
1688,-33.304491,-70.630584,Accidente,Maipú,2024-04-14,Incidente #1688 en zona urbana
1689,-33.680046,-70.661458,Obras viales,Ñuñoa,2024-01-10,Incidente #1689 en zona urbana
1690,-33.364332,-70.675066,Peatón atropellado,Pudahuel,2024-08-05,Incidente #1690 en zona urbana
1691,-33.338415,-70.665558,Tránsito detenido,Puente Alto,2024-03-31,Incidente #1691 en zona urbana
1692,-33.61454,-70.832255,Vehículo detenido,Ñuñoa,2024-02-18,Incidente #1692 en zona urbana
1693,-33.412502,-70.861043,Vehículo detenido,Pedro Aguirre Cerda,2024-03-15,Incidente #1693 en zona urbana
1694,-33.47592,-70.891146,Corte de tránsito,La Florida,2024-02-09,Incidente #1694 en zona urbana
1695,-33.401008,-70.795816,Accidente,Estación Central,2024-02-04,Incidente #1695 en zona urbana
1696,-33.552913,-70.777456,Tránsito detenido,Puente Alto,2024-10-01,Incidente #1696 en zona urbana
1697,-33.303983,-70.61201,Lluvia intensa,San Ramón,2024-01-14,Incidente #1697 en zona urbana
1698,-33.599423,-70.441976,Vehículo detenido,Estación Central,2024-08-14,Incidente #1698 en zona urbana
1699,-33.39408,-70.713812,Tránsito detenido,Maipú,2024-02-12,Incidente #1699 en zona urbana
1700,-33.705164,-70.729807,Tránsito detenido,Santiago,2024-04-04,Incidente #1700 en zona urbana
1701,-33.39203,-70.53232,Obras viales,La Florida,2024-09-30,Incidente #1701 en zona urbana
1702,-33.411772,-70.664565,Accidente,Santiago,2024-03-16,Incidente #1702 en zona urbana
1703,-33.503498,-70.436328,Accidente,Estación Central,2024-01-21,Incidente #1703 en zona urbana
1704,-33.659031,-70.434799,Congestión,La Florida,2024-09-28,Incidente #1704 en zona urbana
1705,-33.63464,-70.429312,Evento masivo,Lo Prado,2024-05-03,Incidente #1705 en zona urbana
1706,-33.608181,-70.808024,Congestión,Maipú,2024-05-04,Incidente #1706 en zona urbana
1707,-33.564998,-70.824327,Obras viales,Puente Alto,2024-12-20,Incidente #1707 en zona urbana
1708,-33.351296,-70.451284,Aluvión,La Pintana,2024-08-10,Incidente #1708 en zona urbana
1709,-33.540437,-70.774436,Accidente,Maipú,2024-03-31,Incidente #1709 en zona urbana
1710,-33.561251,-70.484014,Vehículo detenido,Puente Alto,2024-03-15,Incidente #1710 en zona urbana
1711,-33.310772,-70.842311,Obras viales,Peñalolén,2024-12-27,Incidente #1711 en zona urbana
1712,-33.565458,-70.516814,Peligro,San Ramón,2024-06-29,Incidente #1712 en zona urbana
1713,-33.743324,-70.704812,Congestión,Pudahuel,2024-11-13,Incidente #1713 en zona urbana
1714,-33.419538,-70.742723,Desvío,Maipú,2024-03-03,Incidente #1714 en zona urbana
1715,-33.403501,-70.80747,Niebla,Ñuñoa,2024-07-31,Incidente #1715 en zona urbana
1716,-33.426216,-70.730141,Moto accidentada,Las Condes,2024-02-15,Incidente #1716 en zona urbana
1717,-33.317155,-70.499951,Congestión,Renca,2024-12-07,Incidente #1717 en zona urbana
1718,-33.554704,-70.577094,Corte de tránsito,Las Condes,2024-06-21,Incidente #1718 en zona urbana
1719,-33.39476,-70.547956,Congestión,Maipú,2024-05-26,Incidente #1719 en zona urbana
1720,-33.526956,-70.797579,Congestión,Lo Prado,2024-12-28,Incidente #1720 en zona urbana
1721,-33.419148,-70.498518,Peligro,Renca,2024-07-10,Incidente #1721 en zona urbana
1722,-33.641941,-70.618356,Moto accidentada,Renca,2024-05-15,Incidente #1722 en zona urbana
1723,-33.323019,-70.587175,Choque múltiple,Puente Alto,2024-07-09,Incidente #1723 en zona urbana
1724,-33.376558,-70.47332,Aluvión,Recoleta,2024-01-10,Incidente #1724 en zona urbana
1725,-33.477703,-70.814912,Peligro,Recoleta,2024-10-08,Incidente #1725 en zona urbana
1726,-33.318831,-70.682973,Accidente,San Miguel,2024-11-03,Incidente #1726 en zona urbana
1727,-33.615304,-70.786588,Obras viales,Las Condes,2024-05-30,Incidente #1727 en zona urbana
1728,-33.529147,-70.719095,Volcamiento,Peñalolén,2024-01-04,Incidente #1728 en zona urbana
1729,-33.515501,-70.844706,Tránsito detenido,La Pintana,2024-05-01,Incidente #1729 en zona urbana
1730,-33.476755,-70.66749,Congestión,Ñuñoa,2024-10-06,Incidente #1730 en zona urbana
1731,-33.662902,-70.531579,Volcamiento,Renca,2024-11-24,Incidente #1731 en zona urbana
1732,-33.535783,-70.841115,Congestión,Puente Alto,2024-10-16,Incidente #1732 en zona urbana
1733,-33.624013,-70.857783,Tránsito detenido,Ñuñoa,2024-06-30,Incidente #1733 en zona urbana
1734,-33.422491,-70.60787,Congestión,Santiago,2024-06-11,Incidente #1734 en zona urbana
1735,-33.693338,-70.466141,Vehículo detenido,Recoleta,2024-09-14,Incidente #1735 en zona urbana
1736,-33.320408,-70.533547,Peligro,Renca,2024-11-25,Incidente #1736 en zona urbana
1737,-33.671838,-70.644319,Obras viales,Maipú,2024-04-26,Incidente #1737 en zona urbana
1738,-33.3433,-70.44065,Vehículo detenido,San Miguel,2024-12-02,Incidente #1738 en zona urbana
1739,-33.523453,-70.652097,Accidente,Pudahuel,2024-01-30,Incidente #1739 en zona urbana
1740,-33.52818,-70.777831,Congestión,Macul,2024-01-31,Incidente #1740 en zona urbana
1741,-33.634229,-70.643898,Congestión,Ñuñoa,2024-01-19,Incidente #1741 en zona urbana
1742,-33.580738,-70.68547,Peligro,Santiago,2024-04-22,Incidente #1742 en zona urbana
1743,-33.604129,-70.792156,Obras viales,Conchalí,2024-11-23,Incidente #1743 en zona urbana
1744,-33.487074,-70.730767,Accidente,San Ramón,2024-05-28,Incidente #1744 en zona urbana
1745,-33.379255,-70.613968,Corte de tránsito,Maipú,2024-09-23,Incidente #1745 en zona urbana
1746,-33.65607,-70.574472,Accidente,Maipú,2024-10-02,Incidente #1746 en zona urbana
1747,-33.625139,-70.442698,Manifestación,Pudahuel,2024-01-15,Incidente #1747 en zona urbana
1748,-33.546381,-70.60994,Accidente,Recoleta,2024-07-30,Incidente #1748 en zona urbana
1749,-33.428907,-70.558233,Congestión,Peñalolén,2024-05-21,Incidente #1749 en zona urbana
1750,-33.629263,-70.841701,Semáforo apagado,La Granja,2024-11-20,Incidente #1750 en zona urbana
1751,-33.470575,-70.436271,Desvío,Renca,2024-10-29,Incidente #1751 en zona urbana
1752,-33.366359,-70.410105,Accidente,Puente Alto,2024-10-25,Incidente #1752 en zona urbana
1753,-33.631557,-70.447991,Accidente,La Granja,2024-01-31,Incidente #1753 en zona urbana
1754,-33.438314,-70.876057,Manifestación,La Florida,2024-04-29,Incidente #1754 en zona urbana
1755,-33.476979,-70.574419,Moto accidentada,Providencia,2024-11-20,Incidente #1755 en zona urbana
1756,-33.56123,-70.425197,Volcamiento,Maipú,2024-07-25,Incidente #1756 en zona urbana
1757,-33.595916,-70.480469,Policía,Ñuñoa,2024-07-17,Incidente #1757 en zona urbana
1758,-33.501323,-70.658955,Congestión,Estación Central,2024-04-15,Incidente #1758 en zona urbana
1759,-33.52435,-70.473478,Desvío,Huechuraba,2024-05-23,Incidente #1759 en zona urbana
1760,-33.370912,-70.543918,Tránsito detenido,Huechuraba,2024-05-17,Incidente #1760 en zona urbana
1761,-33.728759,-70.63256,Vehículo detenido,Puente Alto,2024-05-11,Incidente #1761 en zona urbana
1762,-33.671295,-70.493093,Peligro,Puente Alto,2024-03-19,Incidente #1762 en zona urbana
1763,-33.492225,-70.780594,Tránsito detenido,Maipú,2024-10-02,Incidente #1763 en zona urbana
1764,-33.620839,-70.69513,Tránsito detenido,Pudahuel,2024-12-25,Incidente #1764 en zona urbana
1765,-33.687541,-70.627769,Congestión,Huechuraba,2024-08-10,Incidente #1765 en zona urbana
1766,-33.351559,-70.474134,Congestión,Las Condes,2024-10-18,Incidente #1766 en zona urbana
1767,-33.710141,-70.58565,Congestión,Estación Central,2024-01-13,Incidente #1767 en zona urbana
1768,-33.585236,-70.876495,Accidente,La Granja,2024-04-25,Incidente #1768 en zona urbana
1769,-33.42371,-70.670121,Congestión,Cerro Navia,2024-12-28,Incidente #1769 en zona urbana
1770,-33.383679,-70.533686,Policía,Estación Central,2024-08-30,Incidente #1770 en zona urbana
1771,-33.692081,-70.854415,Congestión,Providencia,2024-03-25,Incidente #1771 en zona urbana
1772,-33.513637,-70.68747,Semáforo apagado,Puente Alto,2024-04-20,Incidente #1772 en zona urbana
1773,-33.682028,-70.458227,Lluvia intensa,Macul,2024-08-10,Incidente #1773 en zona urbana
1774,-33.5115,-70.410807,Corte de tránsito,Providencia,2024-06-03,Incidente #1774 en zona urbana
1775,-33.643312,-70.55434,Evento masivo,Macul,2024-08-21,Incidente #1775 en zona urbana
1776,-33.510983,-70.656359,Congestión,Maipú,2024-06-14,Incidente #1776 en zona urbana
1777,-33.575233,-70.87657,Congestión,Pudahuel,2024-09-17,Incidente #1777 en zona urbana
1778,-33.490862,-70.866298,Peligro,Maipú,2024-08-30,Incidente #1778 en zona urbana
1779,-33.46898,-70.451941,Accidente,Quinta Normal,2024-12-15,Incidente #1779 en zona urbana
1780,-33.657867,-70.817071,Accidente,La Florida,2024-09-28,Incidente #1780 en zona urbana
1781,-33.536645,-70.851497,Peligro,Maipú,2024-11-23,Incidente #1781 en zona urbana
1782,-33.461538,-70.582415,Manifestación,Ñuñoa,2024-11-03,Incidente #1782 en zona urbana
1783,-33.339749,-70.483341,Congestión,Macul,2024-03-22,Incidente #1783 en zona urbana
1784,-33.377717,-70.506784,Manifestación,La Florida,2024-04-24,Incidente #1784 en zona urbana
1785,-33.505472,-70.605658,Choque múltiple,Conchalí,2024-01-19,Incidente #1785 en zona urbana
1786,-33.554854,-70.66166,Obras viales,Renca,2024-03-16,Incidente #1786 en zona urbana
1787,-33.338396,-70.603348,Incendio,La Pintana,2024-06-08,Incidente #1787 en zona urbana
1788,-33.543657,-70.86713,Vehículo detenido,Las Condes,2024-04-03,Incidente #1788 en zona urbana
1789,-33.475115,-70.729809,Manifestación,La Pintana,2024-07-21,Incidente #1789 en zona urbana
1790,-33.435231,-70.760951,Congestión,Santiago,2024-01-02,Incidente #1790 en zona urbana
1791,-33.458769,-70.731995,Corte de tránsito,Pudahuel,2024-08-29,Incidente #1791 en zona urbana
1792,-33.36567,-70.442754,Tránsito detenido,Santiago,2024-07-18,Incidente #1792 en zona urbana
1793,-33.609628,-70.487256,Moto accidentada,Providencia,2024-10-30,Incidente #1793 en zona urbana
1794,-33.511544,-70.762646,Tránsito detenido,Pudahuel,2024-06-24,Incidente #1794 en zona urbana
1795,-33.627881,-70.751651,Evento masivo,Huechuraba,2024-05-02,Incidente #1795 en zona urbana
1796,-33.728164,-70.48343,Accidente,La Florida,2024-11-05,Incidente #1796 en zona urbana
1797,-33.303772,-70.894072,Congestión,Las Condes,2024-01-08,Incidente #1797 en zona urbana
1798,-33.473056,-70.622352,Accidente,San Joaquín,2024-05-23,Incidente #1798 en zona urbana
1799,-33.372537,-70.562249,Congestión,San Ramón,2024-05-31,Incidente #1799 en zona urbana
1800,-33.629985,-70.441391,Vehículo detenido,Puente Alto,2024-02-24,Incidente #1800 en zona urbana
1801,-33.331389,-70.898023,Accidente,Puente Alto,2024-02-12,Incidente #1801 en zona urbana
1802,-33.452057,-70.592372,Peatón atropellado,Ñuñoa,2024-03-02,Incidente #1802 en zona urbana
1803,-33.709731,-70.880466,Obras viales,Conchalí,2024-11-05,Incidente #1803 en zona urbana
1804,-33.571965,-70.545711,Accidente,Maipú,2024-03-19,Incidente #1804 en zona urbana
1805,-33.556565,-70.827215,Congestión,Independencia,2024-11-16,Incidente #1805 en zona urbana
1806,-33.603268,-70.439841,Evento masivo,San Joaquín,2024-02-21,Incidente #1806 en zona urbana
1807,-33.670931,-70.87778,Congestión,Estación Central,2024-05-31,Incidente #1807 en zona urbana
1808,-33.433762,-70.620408,Congestión,Pudahuel,2024-07-27,Incidente #1808 en zona urbana
1809,-33.39828,-70.657975,Congestión,San Ramón,2024-03-13,Incidente #1809 en zona urbana
1810,-33.630778,-70.435302,Peatón atropellado,Lo Prado,2024-04-04,Incidente #1810 en zona urbana
1811,-33.553837,-70.401291,Accidente,La Pintana,2024-01-13,Incidente #1811 en zona urbana
1812,-33.597181,-70.808478,Congestión,Ñuñoa,2024-02-23,Incidente #1812 en zona urbana
1813,-33.502771,-70.416687,Obras viales,Peñalolén,2024-02-01,Incidente #1813 en zona urbana
1814,-33.502659,-70.766097,Accidente,Ñuñoa,2024-07-23,Incidente #1814 en zona urbana
1815,-33.381522,-70.672411,Manifestación,Recoleta,2024-06-17,Incidente #1815 en zona urbana
1816,-33.315843,-70.619823,Obras viales,Maipú,2024-03-24,Incidente #1816 en zona urbana
1817,-33.587966,-70.43388,Congestión,Providencia,2024-03-20,Incidente #1817 en zona urbana
1818,-33.561236,-70.616719,Tránsito detenido,Lo Prado,2024-04-02,Incidente #1818 en zona urbana
1819,-33.647094,-70.697413,Obras viales,La Pintana,2024-05-09,Incidente #1819 en zona urbana
1820,-33.678809,-70.708297,Congestión,Providencia,2024-12-24,Incidente #1820 en zona urbana
1821,-33.627316,-70.440988,Evento masivo,Recoleta,2024-05-03,Incidente #1821 en zona urbana
1822,-33.62802,-70.449481,Congestión,La Florida,2024-10-29,Incidente #1822 en zona urbana
1823,-33.666263,-70.786159,Congestión,Peñalolén,2024-06-25,Incidente #1823 en zona urbana
1824,-33.496123,-70.648803,Accidente,Las Condes,2024-08-11,Incidente #1824 en zona urbana
1825,-33.415671,-70.556992,Congestión,Pedro Aguirre Cerda,2024-03-20,Incidente #1825 en zona urbana
1826,-33.580059,-70.488213,Desvío,Puente Alto,2024-07-28,Incidente #1826 en zona urbana
1827,-33.707183,-70.832439,Obras viales,Providencia,2024-08-05,Incidente #1827 en zona urbana
1828,-33.322782,-70.419516,Congestión,Pudahuel,2024-01-04,Incidente #1828 en zona urbana
1829,-33.468759,-70.763178,Desvío,Maipú,2024-11-18,Incidente #1829 en zona urbana
1830,-33.499177,-70.688363,Vehículo detenido,Conchalí,2024-04-06,Incidente #1830 en zona urbana
1831,-33.386315,-70.702173,Peligro,Las Condes,2024-12-11,Incidente #1831 en zona urbana
1832,-33.324906,-70.826533,Corte de tránsito,La Cisterna,2024-05-12,Incidente #1832 en zona urbana
1833,-33.306804,-70.714169,Vehículo detenido,La Pintana,2024-09-15,Incidente #1833 en zona urbana
1834,-33.730609,-70.487426,Tránsito detenido,Recoleta,2024-09-18,Incidente #1834 en zona urbana
1835,-33.695142,-70.493296,Semáforo apagado,Santiago,2024-04-22,Incidente #1835 en zona urbana
1836,-33.384459,-70.46786,Accidente,La Florida,2024-02-11,Incidente #1836 en zona urbana
1837,-33.372065,-70.806398,Vehículo detenido,Las Condes,2024-09-25,Incidente #1837 en zona urbana
1838,-33.39389,-70.706538,Congestión,Santiago,2024-02-07,Incidente #1838 en zona urbana
1839,-33.690134,-70.753216,Choque múltiple,San Miguel,2024-12-26,Incidente #1839 en zona urbana
1840,-33.705203,-70.44033,Peligro,Recoleta,2024-12-17,Incidente #1840 en zona urbana
1841,-33.36231,-70.617531,Choque múltiple,Renca,2024-06-24,Incidente #1841 en zona urbana
1842,-33.414031,-70.609876,Obras viales,Lo Prado,2024-12-03,Incidente #1842 en zona urbana
1843,-33.433694,-70.636869,Tránsito detenido,Renca,2024-01-09,Incidente #1843 en zona urbana
1844,-33.517895,-70.597057,Peligro,La Florida,2024-06-21,Incidente #1844 en zona urbana
1845,-33.5857,-70.862504,Accidente,Maipú,2024-04-13,Incidente #1845 en zona urbana
1846,-33.619893,-70.503264,Obras viales,San Joaquín,2024-05-28,Incidente #1846 en zona urbana
1847,-33.566784,-70.882615,Vehículo detenido,Santiago,2024-07-13,Incidente #1847 en zona urbana
1848,-33.583563,-70.535481,Vehículo detenido,Las Condes,2024-02-06,Incidente #1848 en zona urbana
1849,-33.666114,-70.525561,Tránsito detenido,San Miguel,2024-09-07,Incidente #1849 en zona urbana
1850,-33.307194,-70.872941,Manifestación,La Granja,2024-08-07,Incidente #1850 en zona urbana
1851,-33.705708,-70.732004,Congestión,La Florida,2024-03-07,Incidente #1851 en zona urbana
1852,-33.420108,-70.451488,Accidente,Puente Alto,2024-03-18,Incidente #1852 en zona urbana
1853,-33.527561,-70.435384,Tránsito detenido,Las Condes,2024-02-21,Incidente #1853 en zona urbana
1854,-33.743339,-70.762674,Incendio,San Joaquín,2024-07-31,Incidente #1854 en zona urbana
1855,-33.585174,-70.474534,Vehículo detenido,Macul,2024-10-29,Incidente #1855 en zona urbana
1856,-33.367186,-70.708273,Accidente,Ñuñoa,2024-10-20,Incidente #1856 en zona urbana
